2023-03-12 19:55:34,898 - mylog - INFO - RINAS AIRPORT,里纳斯机场,TIRANA,地拉那,ALBANIA,阿尔巴尼亚,TIA,
2023-03-12 19:58:14,273 - mylog - INFO - PARANAIBA AIRPORT,巴纳伊巴机场,PARANAIBA,巴纳伊巴,BRAZIL,巴西,PBB,
2023-03-12 19:58:14,379 - mylog - INFO - PIMENTA BUENO AIRPORT,,PIMENTA BUENO,,BRAZIL,巴西,PBQ,
2023-03-12 19:58:14,478 - mylog - INFO - PORTO DOS GAUCHOS AIRPORT,,PORTO DOS GAUCHOS,,BRAZIL,巴西,PBV,
2023-03-12 19:58:14,575 - mylog - INFO - PORTO ALEGRE DO NORTE AIRPORT,,PORTO ALEGRE DO NORTE,,BRAZIL,巴西,PBX,
2023-03-12 19:58:14,684 - mylog - INFO - PICOS AIRPORT,批克斯机场,PICOS,批克斯,BRAZIL,巴西,PCS,
2023-03-12 19:58:14,783 - mylog - INFO - PRADO AIRPORT,普拉多机场,PRADO,普拉多,BRAZIL,巴西,PDF,
2023-03-12 19:58:14,883 - mylog - INFO - FEDERAL AIRPORT,联邦机场,PELOTAS,佩洛塔斯,BRAZIL,巴西,PET,
2023-03-12 19:58:14,984 - mylog - INFO - PASSO FUNDO AIRPORT,帕苏丰杜机场,PASSO FUNDO,帕苏丰杜,BRAZIL,巴西,PFB,
2023-03-12 19:58:15,082 - mylog - INFO - PROGRESSO AIRPORT,,PROGRESSO,,BRAZIL,巴西,PGG,
2023-03-12 19:58:15,176 - mylog - INFO - SANT'ANA AIRPORT,,PONTA GROSSA,蓬塔格罗萨,BRAZIL,巴西,PGZ,
2023-03-12 19:58:15,292 - mylog - INFO - SANTOS DUMONT AIRPORT,桑托斯迪蒙机场,PARNAIBA,巴纳伊巴,BRAZIL,巴西,PHB,
2023-03-12 19:58:15,388 - mylog - INFO - PINHEIRO AIRPORT,皮涅罗机场,PINHEIRO,皮涅罗,BRAZIL,巴西,PHI,
2023-03-12 19:58:15,490 - mylog - INFO - PITINGA AIRPORT,皮廷加机场,PITINGA,皮廷加,BRAZIL,巴西,PIG,
2023-03-12 19:58:15,586 - mylog - INFO - PARINTINS AIRPORT,帕林廷斯机场,PARINTINS,帕林廷斯,BRAZIL,巴西,PIN,
2023-03-12 19:58:15,684 - mylog - INFO - PIRAPORA AIRPORT,皮拉波拉机场,PIRAPORA,皮拉波拉,BRAZIL,巴西,PIV,
2023-03-12 19:58:15,786 - mylog - INFO - PONTA PELADA AIRPORT,,PONTA PELADA,,BRAZIL,巴西,PLL,
2023-03-12 19:58:15,888 - mylog - INFO - PAMPULHA AIRPORT,潘普利亚机场,BELO HORIZONTE,贝洛奥里藏特,BRAZIL,巴西,PLU,
2023-03-12 19:58:15,991 - mylog - INFO - PONTA PORA INT' AIRPORT,蓬塔波朗机场,PONTA PORA,蓬塔波朗,BRAZIL,巴西,PMG,
2023-03-12 19:58:16,091 - mylog - INFO - PALMAS AIRPORT,帕尔马斯机场,PALMAS,帕尔马斯,BRAZIL,巴西,PMW,
2023-03-12 19:58:16,191 - mylog - INFO - PORTO NACIONAL AIRPORT,纳雄耐尔港机场,PORTO NACIONAL,纳雄耐尔港,BRAZIL,巴西,PNB,
2023-03-12 19:58:16,298 - mylog - INFO - PARANAGUA MUNICIPAL AIRPORT,巴拉那瓜市机场,PARANAGUA,巴拉那瓜,BRAZIL,巴西,PNG,
2023-03-12 19:58:16,397 - mylog - INFO - PETROLINA INTERNACIONAL AIRPORT,彼得罗利纳机场,PETROLINA,彼得罗利纳,BRAZIL,巴西,PNZ,
2023-03-12 19:58:16,500 - mylog - INFO - SALGADO FILHO AIRPORT,萨尔加多菲勒霍机场,PORTO ALEGRE,阿雷格里港,BRAZIL,巴西,POA,
2023-03-12 19:58:16,600 - mylog - INFO - PATOS DE MINAS AIRPORT,,PATOS DE MINAS,,BRAZIL,巴西,POJ,
2023-03-12 19:58:16,701 - mylog - INFO - POCOS DE CALDAS AIRPORT,波卡斯卡尔达斯机场,POCOS DE CALDAS,波卡斯卡尔达斯,BRAZIL,巴西,POO,
2023-03-12 19:58:16,802 - mylog - INFO - A. DE BARROS AIRPORT,,PRESIDENTE PRUDENTE,普鲁登特总统城,BRAZIL,巴西,PPB,
2023-03-12 19:58:16,903 - mylog - INFO - POUSO ALEGRE AIRPORT,波梭?阿雷格里机场,POUSO ALEGRE,波梭?阿雷格里,BRAZIL,巴西,PPY,
2023-03-12 19:58:17,003 - mylog - INFO - PASSOS AIRPORT,帕苏斯机场,PASSOS,帕苏斯,BRAZIL,巴西,PSW,
2023-03-12 19:58:17,100 - mylog - INFO - PATO BRANCO MUNICIPAL AIRPORT,帕图布兰库市机场,PATO BRANCO,帕图布兰库,BRAZIL,巴西,PTO,
2023-03-12 19:58:17,194 - mylog - INFO - BELMONTE AIRPORT,巴尔蒙特机场,PORTO VELHO,维利乌港,BRAZIL,巴西,PVH,
2023-03-12 19:58:17,288 - mylog - INFO - PARANAVIA AIRPORT,巴拉那瓦伊机场,PARANAVIA,巴拉那瓦伊,BRAZIL,巴西,PVI,
2023-03-12 19:58:17,386 - mylog - INFO - CASTRO AIRPORT,卡斯特罗机场,CASTRO,卡斯特罗,BRAZIL,巴西,QAC,
2023-03-12 19:58:17,487 - mylog - INFO - BARBACENA AIRPORT,巴尔巴塞纳机场,BARBACENA,巴尔巴塞纳,BRAZIL,巴西,QAK,
2023-03-12 19:58:17,587 - mylog - INFO - SOBRAL,,SOBRAL,索布拉尔,BRAZIL,巴西,QBX,
2023-03-12 19:58:17,684 - mylog - INFO - BOTUCATU,,BOTUCATU,博图卡图,BRAZIL,巴西,QCJ,
2023-03-12 19:58:17,789 - mylog - INFO - CANELA,,CANELA,,BRAZIL,巴西,QCN,
2023-03-12 19:58:17,897 - mylog - INFO - CURRAIS NOVOS,,CURRAIS NOVOS,,BRAZIL,巴西,QCP,
2023-03-12 19:58:17,993 - mylog - INFO - CURITIBANOS,,CURITIBANOS,库里蒂巴努斯,BRAZIL,巴西,QCR,
2023-03-12 19:58:18,098 - mylog - INFO - CACHOEIRA DO SUL,,CACHOEIRA DO SUL,,BRAZIL,巴西,QDB,
2023-03-12 19:58:18,199 - mylog - INFO - DRACENA,,DRACENA,德拉塞纳,BRAZIL,巴西,QDC,
2023-03-12 19:58:18,298 - mylog - INFO - CONSELHEIRO LAFAIETE,,CONSELHEIRO LAFAIETE,,BRAZIL,巴西,QDF,
2023-03-12 19:58:18,397 - mylog - INFO - DOM PEDRITO,,DOM PEDRITO,,BRAZIL,巴西,QDP,
2023-03-12 19:58:18,495 - mylog - INFO - JUNDIAI,,JUNDIAI,容迪亚伊,BRAZIL,巴西,QDV,
2023-03-12 19:58:18,595 - mylog - INFO - GUAIRA,,GUAIRA,瓜伊拉,BRAZIL,巴西,QGA,
2023-03-12 19:58:18,700 - mylog - INFO - LENCOIS PAULISTA,,LENCOIS PAULISTA,伦索伊斯利斯塔,BRAZIL,巴西,QGC,
2023-03-12 19:58:18,803 - mylog - INFO - MONTENEGRO,,MONTENEGRO,黑山,BRAZIL,巴西,QGF,
2023-03-12 19:58:18,904 - mylog - INFO - GARANHUNS,,GARANHUNS,加拉尼温斯,BRAZIL,巴西,QGP,
2023-03-12 19:58:19,005 - mylog - INFO - PIRACICABA,,PIRACICABA,皮拉西卡巴,BRAZIL,巴西,QHB,
2023-03-12 19:58:19,106 - mylog - INFO - TAGUATINGA,,TAGUATINGA,塔瓜廷加,BRAZIL,巴西,QHN,
2023-03-12 19:58:19,209 - mylog - INFO - NOVO HAMBURGO,,NOVO HAMBURGO,新汉堡,BRAZIL,巴西,QHV,
2023-03-12 19:58:19,329 - mylog - INFO - MELLO VIANA,,TRES CORACOES,特雷斯科拉松伊斯,BRAZIL,巴西,QID,
2023-03-12 19:58:19,432 - mylog - INFO - IGUATU,,IGUATU,伊瓜图,BRAZIL,巴西,QIG,
2023-03-12 19:58:19,534 - mylog - INFO - RIO CLARO,,RIO CLARO,里奥克拉鲁,BRAZIL,巴西,QIQ,
2023-03-12 19:58:19,629 - mylog - INFO - ITAPETINGA,,ITAPETINGA,伊塔佩廷加,BRAZIL,巴西,QIT,
2023-03-12 19:58:19,725 - mylog - INFO - MAFRA,,MAFRA,马弗拉,BRAZIL,巴西,QMF,
2023-03-12 19:58:19,821 - mylog - INFO - CANOAS AB,,CANOAS,葛诺阿斯,BRAZIL,巴西,QNS,
2023-03-12 19:58:19,916 - mylog - INFO - AEROCLUB,,NOVA IGUACU,新伊瓜苏,BRAZIL,巴西,QNV,
2023-03-12 19:58:20,017 - mylog - INFO - MOCOCA,,MOCOCA,莫科卡,BRAZIL,巴西,QOA,
2023-03-12 19:58:20,112 - mylog - INFO - SAO BORJA,,SAO BORJA,圣博尔雅,BRAZIL,巴西,QOJ,
2023-03-12 19:58:20,214 - mylog - INFO - CARAZINHO,,CARAZINHO,卡拉申荷,BRAZIL,巴西,QRE,
2023-03-12 19:58:20,318 - mylog - INFO - RESENDE,,RESENDE,瑞森德,BRAZIL,巴西,QRZ,
2023-03-12 19:58:20,419 - mylog - INFO - CARATINGA,,CARATINGA,卡拉廷加,BRAZIL,巴西,QTL,
2023-03-12 19:58:20,521 - mylog - INFO - UNIAO DA VITORIA,,UNIAO DA VITORIA,,BRAZIL,巴西,QVB,
2023-03-12 19:58:20,617 - mylog - INFO - AVARE-ARANDU,,AVARE,阿瓦雷,BRAZIL,巴西,QVP,
2023-03-12 19:58:20,712 - mylog - INFO - CAXIAS,,CAXIAS,卡西亚斯,BRAZIL,巴西,QXC,
2023-03-12 19:58:20,815 - mylog - INFO - CACHOEIRO DO ITAPEMIRIM,,CACHOEIRO DO ITAPEMIRIM,,BRAZIL,巴西,QXD,
2023-03-12 19:58:20,911 - mylog - INFO - LEITE LOPES AIRPORT,,RIBEIRAO PRETO,里贝朗普雷图,BRAZIL,巴西,RAO,
2023-03-12 19:58:21,006 - mylog - INFO - BORBA AIRPORT,,BORBA,,BRAZIL,巴西,RBB,
2023-03-12 19:58:21,102 - mylog - INFO - PRES. MEDICI AIRPORT,,RIO BRANCO,里奥布朗库,BRAZIL,巴西,RBR,
2023-03-12 19:58:21,215 - mylog - INFO - REDENCAO AIRPORT,雷登桑机场,REDENCAO,雷登桑,BRAZIL,巴西,RDC,
2023-03-12 19:58:21,308 - mylog - INFO - GUARARAPES INT' AIRPORT,,RECIFE,累西非,BRAZIL,巴西,REC,
2023-03-12 19:58:21,409 - mylog - INFO - RESENDE AIRPORT,瑞森德机场,RESENDE,瑞森德,BRAZIL,巴西,REZ,
2023-03-12 19:58:21,505 - mylog - INFO - BASE AEREA AIRPORT,,SANTA MARIA,圣马丽亚,BRAZIL,巴西,RIA,
2023-03-12 19:58:21,605 - mylog - INFO - RIO GRANDE AIRPORT,里奥格朗德机场,RIO GRANDE,里奥格朗德,BRAZIL,巴西,RIG,
2023-03-12 19:58:21,700 - mylog - INFO - RONDONOPOLIS AIRPORT,龙多诺波利斯机场,RONDONOPOLIS,龙多诺波利斯,BRAZIL,巴西,ROO,
2023-03-12 19:58:21,796 - mylog - INFO - SERRA DO NORTE AIRPORT,,SERRA DO NORTE,,BRAZIL,巴西,RRN,
2023-03-12 19:58:21,896 - mylog - INFO - SERRA PELADA AIRPORT,秃山金矿机场,SERRA PELADA,秃山金矿,BRAZIL,巴西,RSG,
2023-03-12 19:58:21,989 - mylog - INFO - RIO VERDE AIRPORT,里奥韦尔迪机场,RIO VERDE,里奥韦尔迪,BRAZIL,巴西,RVD,
2023-03-12 19:58:22,089 - mylog - INFO - SUMARE AIRPORT,苏玛瑞机场,SUMARE,苏玛瑞,BRAZIL,巴西,RWS,
2023-03-12 19:58:22,188 - mylog - INFO - SAO MATEUS AIRPORT,圣马特乌斯机场,SAO MATEUS,圣马特乌斯,BRAZIL,巴西,SBJ,
2023-03-12 19:58:22,284 - mylog - INFO - SANTOS DUMONT AIRPORT,桑托斯?杜蒙机场,RIO DE JANEIRO,里约热内卢,BRAZIL,巴西,SDU,
2023-03-12 19:58:22,383 - mylog - INFO - SENHOR DO BONFIM AIRPORT,塞波斐姆机场,SENHOR DO BONFIM,塞波斐姆,BRAZIL,巴西,SEI,
2023-03-12 19:58:22,478 - mylog - INFO - SOURE AIRPORT,索里机场,SOURE,索里,BRAZIL,巴西,SFK,
2023-03-12 19:58:22,575 - mylog - INFO - SANTA FE DO SUL AIRPORT,,SANTA FE DO SUL,,BRAZIL,巴西,SFV,
2023-03-12 19:58:22,676 - mylog - INFO - SAO JOSE DOS CAMPOS AIRPORT,圣若泽坎普斯机场,SAO JOSE DOS CAMPOS,圣若泽坎普斯,BRAZIL,巴西,SJK,
2023-03-12 19:58:22,775 - mylog - INFO - DA CACHOEIRA AIRPORT,,SAO GABRIEL,圣?加百利,BRAZIL,巴西,SJL,
2023-03-12 19:58:22,877 - mylog - INFO - SAO GABRIEL DA CACHOEIRA,,SAO GABRIEL DA CACHOEIRA,,BRAZIL,巴西,SJL,
2023-03-12 19:58:22,974 - mylog - INFO - SAO JOSE DO RIO PRETO AIRPORT,圣泽若普雷特机场,SAO JOSE DO RIO PRETO,圣泽若普雷特,BRAZIL,巴西,SJP,
2023-03-12 19:58:23,067 - mylog - INFO - MAL. CUNHA MACHADO AIRPORT,,SAO LUIZ,圣路易斯（州府）,BRAZIL,巴西,SLZ,
2023-03-12 19:58:23,162 - mylog - INFO - SANTA CRUZ AIRPORT,圣克鲁斯机场,RIO DE JANEIRO,里约热内卢,BRAZIL,巴西,SNZ,
2023-03-12 19:58:23,261 - mylog - INFO - SANTA CRUZ AIRPORT,圣克鲁斯机场,SANTA CRUZ,圣克鲁斯,BRAZIL,巴西,SNZ,
2023-03-12 19:58:23,360 - mylog - INFO - SOROCABA AIRPORT,索罗卡巴机场,SOROCABA,索罗卡巴,BRAZIL,巴西,SOD,
2023-03-12 19:58:23,457 - mylog - INFO - SAO MIGUEL ARAGUAIA AIRPORT,圣马阿拉瓜亚机场,SAO MIGUEL ARAGUAIA,圣马阿拉瓜亚,BRAZIL,巴西,SQM,
2023-03-12 19:58:23,556 - mylog - INFO - SAO MIGUEL DO OESTE AIRPORT,,SAO MIGUEL DO OESTE,,BRAZIL,巴西,SQX,
2023-03-12 19:58:23,654 - mylog - INFO - SAO LOURENCO DO SUL AIRPORT,,SAO LOURENCO DO SUL,,BRAZIL,巴西,SQY,
2023-03-12 19:58:23,749 - mylog - INFO - SANTA ROSA AIRPORT,圣罗莎机场,SANTA ROSA,圣罗莎,BRAZIL,巴西,SRA,
2023-03-12 19:58:23,850 - mylog - INFO - AIRPORT LUIS E. MAGALHAES,,SALVADOR,萨尔瓦多（州府),BRAZIL,巴西,SSA,
2023-03-12 19:58:23,946 - mylog - INFO - SAO LOURENZO AIRPORT,圣洛伦索机场,SAO LOURENZO,圣洛伦索,BRAZIL,巴西,SSO,
2023-03-12 19:58:24,042 - mylog - INFO - SANTOS AIRPORT,桑托斯机场,SANTOS,桑托斯,BRAZIL,巴西,SSZ,
2023-03-12 19:58:24,141 - mylog - INFO - EDUARDO GOMES AIRPORT,爱德华多戈麦斯机场,SANTAREM,圣塔伦,BRAZIL,巴西,STM,
2023-03-12 19:58:24,243 - mylog - INFO - CONFRESA AIRPORT,,SANTA TERESINHA,圣特雷锡,BRAZIL,巴西,STZ,
2023-03-12 19:58:24,346 - mylog - INFO - SUIA-MISSU AIRPORT,,SUIA-MISSU,,BRAZIL,巴西,SWM,
2023-03-12 19:58:24,445 - mylog - INFO - SAO FELIX DO ARAGUAIA AIRPORT,,SAO FELIX DO ARAGUAIA,,BRAZIL,巴西,SXO,
2023-03-12 19:58:24,544 - mylog - INFO - SAO FELIX DO XINGU AIRPORT,,SAO FELIX DO XINGU,,BRAZIL,巴西,SXX,
2023-03-12 19:58:24,667 - mylog - INFO - TABATINGA INTERNACIONAL AIRPORT,塔巴廷加国际机场,TABATINGA,塔巴廷加,BRAZIL,巴西,TBT,
2023-03-12 19:58:24,806 - mylog - INFO - TELEMACO BORBA AIRPORT,,TELEMACO BORBA,,BRAZIL,巴西,TEC,
2023-03-12 19:58:24,919 - mylog - INFO - TEFE AIRPORT,特费机场,TEFE,特费,BRAZIL,巴西,TFF,
2023-03-12 19:58:25,036 - mylog - INFO - TEOFILO OTONI AIRPORT,特奥菲卢奥托尼机场,TEOFILO OTONI,特奥菲卢奥托尼,BRAZIL,巴西,TFL,
2023-03-12 19:58:25,145 - mylog - INFO - TANGARA DA SERRA AIRPORT,,TANGARA DA SERRA,,BRAZIL,巴西,TGQ,
2023-03-12 19:58:25,289 - mylog - INFO - TERESINA AIRPORT,特雷西纳机场,TERESINA,特雷西纳（州府）,BRAZIL,巴西,THE,
2023-03-12 19:58:25,394 - mylog - INFO - CATALAO AIRPORT,卡塔朗机场,CATALAO,卡塔朗,BRAZIL,巴西,TLZ,
2023-03-12 19:58:25,497 - mylog - INFO - TROMBETAS AIRPORT,特龙贝塔斯机场,TROMBETAS,特龙贝塔斯,BRAZIL,巴西,TMT,
2023-03-12 19:58:25,601 - mylog - INFO - TARAUACA AIRPORT,塔劳阿卡机场,TARAUACA,塔劳阿卡 ,BRAZIL,巴西,TRQ,
2023-03-12 19:58:25,700 - mylog - INFO - TORRES AIRPORT,,TORRES,,BRAZIL,巴西,TSQ,
2023-03-12 19:58:25,804 - mylog - INFO - TUCURUI AIRPORT,图库鲁依机场,TUCURUI,图库鲁依,BRAZIL,巴西,TUR,
2023-03-12 19:58:25,911 - mylog - INFO - TUCUMA AIRPORT,图库马机场,TUCUMA,图库马,BRAZIL,巴西,TUZ,
2023-03-12 19:58:26,012 - mylog - INFO - TEIXEIRA DE FREITAS AIRPORT,,TEIXEIRA DE FREITAS,,BRAZIL,巴西,TXF,
2023-03-12 19:58:26,113 - mylog - INFO - UBERABA AIRPORT,乌贝拉巴机场,UBERABA,乌贝拉巴,BRAZIL,巴西,UBA,
2023-03-12 19:58:26,212 - mylog - INFO - UBATUBA AIRPORT,,UBATUBA,,BRAZIL,巴西,UBT,
2023-03-12 19:58:26,315 - mylog - INFO - EDUARDO GOMES AIRPORT,,UBERLANDIA,乌贝兰迪亚,BRAZIL,巴西,UDI,
2023-03-12 19:58:26,419 - mylog - INFO - ERNESTO GEISEL AIRPORT,,UMUARAMA,乌木阿拉马,BRAZIL,巴西,UMU,
2023-03-12 19:58:26,545 - mylog - INFO - UNA AIRPORT,,UNA,,BRAZIL,巴西,UNA,
2023-03-12 19:58:26,644 - mylog - INFO - ERNESTO POCHLER AIRPORT,,URUBUPUNGA,乌鲁布蓬加,BRAZIL,巴西,URB,
2023-03-12 19:58:26,745 - mylog - INFO - RUBEN BERTA AIRPORT,,URUGUAIANA,乌鲁瓜亚纳,BRAZIL,巴西,URG,
2023-03-12 19:58:26,847 - mylog - INFO - MAJ. BRIG. TROMPOWSKY AIRPORT,,VARGINHA,瓦吉尼亚,BRAZIL,巴西,VAG,
2023-03-12 19:58:26,958 - mylog - INFO - VALENCA AIRPORT,瓦伦萨机场,VALENCA,瓦伦萨,BRAZIL,巴西,VAL,
2023-03-12 19:58:27,057 - mylog - INFO - VIRACOPOS AIRPORT,,SAO PAULO,圣保罗,BRAZIL,巴西,VCP,
2023-03-12 19:58:27,157 - mylog - INFO - VITORIA DA CONQUISTA AIRPORT,维多利亚康奎斯塔机场,VITORIA DA CONQUISTA,维多利亚康奎斯塔,BRAZIL,巴西,VDC,
2023-03-12 19:58:27,276 - mylog - INFO - VIDEIRA AIRPORT,,VIDEIRA,,BRAZIL,巴西,VIA,
2023-03-12 19:58:27,373 - mylog - INFO - EURICO SALES AIRPORT,,VITORIA,维多利亚,BRAZIL,巴西,VIX,
2023-03-12 19:58:27,469 - mylog - INFO - VILA RICA MUNICIPAL AIRPORT,维拉哥斯大黎加市机场,VILA RICA,维拉哥斯大黎加,BRAZIL,巴西,VLP,
2023-03-12 19:58:27,575 - mylog - INFO - VOTUPORANGA AIRPORT,,VOTUPORANGA,,BRAZIL,巴西,VOT,
2023-03-12 19:58:27,677 - mylog - INFO - CHAPECO AIRPORT,沙佩科机场,CHAPECO,沙佩科,BRAZIL,巴西,XAP,
2023-03-12 19:58:27,775 - mylog - INFO - XINGUARA MUNICIPAL AIRPORT,,XINGUARA,,BRAZIL,巴西,XIG,
2023-03-12 19:58:27,878 - mylog - INFO - SENA MADUREIRA AIRPORT,,SENA MADUREIRA,,BRAZIL,巴西,ZMD,
2023-03-12 19:58:28,319 - mylog - INFO - BEEF ISLAND AIRPORT,比夫岛机场,BEEF ISLAND,比夫岛,BRITISH VIRGIN ISLANDS,英属维尔京群岛,EIS,
2023-03-12 19:58:28,416 - mylog - INFO - Cyril E. King Airport,西瑞尔国王机场,Saint Thomas,圣托马斯岛,BRITISH VIRGIN ISLANDS,英属维尔京群岛,GIE,
2023-03-12 19:58:28,516 - mylog - INFO - ANEGADA AIRPORT,阿内加达机场,ANEGADA,阿内加达,BRITISH VIRGIN ISLANDS,英属维尔京群岛,NGD,
2023-03-12 19:58:28,615 - mylog - INFO - NORTH SOUND VIRGIN GORDA HOVERCRAFT/LAUNCH POINT,,NORTH SOUND VIRGIN GORDA,北声维京塘,BRITISH VIRGIN ISLANDS,英属维尔京群岛,NSX,
2023-03-12 19:58:28,709 - mylog - INFO - ROAD TOWN AIRPORT,道路城机场,TORTOLA,托托拉,BRITISH VIRGIN ISLANDS,英属维尔京群岛,RAD,
2023-03-12 19:58:28,805 - mylog - INFO - WEST END SEA PLANE BASE,,TORTOLA,托托拉,BRITISH VIRGIN ISLANDS,英属维尔京群岛,TOV,
2023-03-12 19:58:28,902 - mylog - INFO - VIRGIN GORDA AIRPORT,维尔戈达机场,VIRGIN GORDA,维尔戈达,BRITISH VIRGIN ISLANDS,英属维尔京群岛,VIJ,
2023-03-12 19:58:29,350 - mylog - INFO - BRUNEI INT' AIRPORT,文莱斯里巴加湾国际机场,BANDAR SERI BEGAWAN,斯里巴加湾,BRUNEI,文莱,BWN,
2023-03-12 19:58:29,952 - mylog - INFO - BOURGAS AIRPORT,布加斯机场,BOURGAS,布加斯,BULGARIA,保加利亚,BOJ,
2023-03-12 19:58:30,052 - mylog - INFO - GORNA ORECHOVITSA AIRPORT,,GORNA ORECHOVITSA,,BULGARIA,保加利亚,GOZ,
2023-03-12 19:58:30,154 - mylog - INFO - HASKOVO AIRPORT,哈斯科沃机场,HASKOVO,哈斯科沃,BULGARIA,保加利亚,HKV,
2023-03-12 19:58:30,250 - mylog - INFO - JAMBOL AIRPORT,,JAMBOL,,BULGARIA,保加利亚,JAM,
2023-03-12 19:58:30,354 - mylog - INFO - KARDJALI AIRPORT,,KARDJALI,,BULGARIA,保加利亚,KDR,
2023-03-12 19:58:30,460 - mylog - INFO - PLOVDIV AIRPORT,普罗夫迪夫机场,PLOVDIV,普罗夫迪夫,BULGARIA,保加利亚,PDV,
2023-03-12 19:58:30,556 - mylog - INFO - PLEVEN AIRPORT,普列文机场,PLEVEN,普列文,BULGARIA,保加利亚,PVN,
2023-03-12 19:58:30,653 - mylog - INFO - ROUSSE AIRPORT,路斯机场,ROUSSE,路斯,BULGARIA,保加利亚,ROU,
2023-03-12 19:58:30,751 - mylog - INFO - SILISTRA AIRPORT,锡利斯特拉机场,SILISTRA,锡利斯特拉,BULGARIA,保加利亚,SLS,
2023-03-12 19:58:30,847 - mylog - INFO - VRAZHDEBNA AIRPORT,索非亚Vrazhdebna 机场,SOFIA,索非亚,BULGARIA,保加利亚,SOF,
2023-03-12 19:58:30,948 - mylog - INFO - STARA ZAGORA AIRPORT,旧扎戈拉机场,STARA ZAGORA,旧扎戈拉,BULGARIA,保加利亚,SZR,
2023-03-12 19:58:31,045 - mylog - INFO - TARGOVISHTE AIRPORT,特尔戈维什特机场,TARGOVISHTE,特尔戈维什特,BULGARIA,保加利亚,TGV,
2023-03-12 19:58:31,146 - mylog - INFO - VARNA AIRPORT,瓦纳机场,VARNA,瓦纳,BULGARIA,保加利亚,VAR,
2023-03-12 19:58:31,249 - mylog - INFO - VIDIN AIRPORT,维丁机场,VIDIN,维丁,BULGARIA,保加利亚,VID,
2023-03-12 19:58:31,698 - mylog - INFO - BUJUMBURA INT' AIRPORT,布琼布拉国际机场,BUJUMBURA,布琼布拉,BURUNDI,布隆迪,BJM,
2023-03-12 19:58:31,799 - mylog - INFO - GITEGA AIRPORT,基特加机场,GITEGA,基特加,BURUNDI,布隆迪,GID,
2023-03-12 19:58:31,895 - mylog - INFO - KIRUNDO AIRPORT,基龙多机场,KIRUNDO,基龙多,BURUNDI,布隆迪,KRE,
2023-03-12 19:58:32,637 - mylog - INFO - BAFOUSSAM AIRPORT,巴富萨姆机场,BAFOUSSAM,巴富萨姆,CAMEROON,喀麦隆,BFX,
2023-03-12 19:58:32,733 - mylog - INFO - BAFOUSSAM AIRPORT,巴富萨姆机场,BAFOUSSAM,巴富萨姆,CAMEROON,喀麦隆,BFX,
2023-03-12 19:58:32,831 - mylog - INFO - BALI AIRPORT,巴厘岛机场,BALI,巴厘岛,CAMEROON,喀麦隆,BLC,
2023-03-12 19:58:32,934 - mylog - INFO - BAMENDA AIRPORT,巴门达机场,BAMENDA,巴门达,CAMEROON,喀麦隆,BPC,
2023-03-12 19:58:33,025 - mylog - INFO - BERTOUA AIRPORT,贝尔图阿机场,BERTOUA,贝尔图阿,CAMEROON,喀麦隆,BTA,
2023-03-12 19:58:33,128 - mylog - INFO - DOUALA AIRPORT,杜阿拉机场,DOUALA,杜阿拉,CAMEROON,喀麦隆,DLA,
2023-03-12 19:58:33,230 - mylog - INFO - DSCHANG AIRPORT,姜村机场,DSCHANG,姜村,CAMEROON,喀麦隆,DSC,
2023-03-12 19:58:33,328 - mylog - INFO - EBOLOWA AIRPORT,,EBOLOWA,,CAMEROON,喀麦隆,EBW,
2023-03-12 19:58:33,425 - mylog - INFO - FOUMBAN AIRPORT,丰班机场,FOUMBAN,丰班,CAMEROON,喀麦隆,FOM,
2023-03-12 19:58:33,549 - mylog - INFO - GAROUA AIRPORT,加鲁阿机场,GAROUA,加鲁阿,CAMEROON,喀麦隆,GOU,
2023-03-12 19:58:33,646 - mylog - INFO - YAGOUA AIRPORT,亚瓜机场,YAGOUA,亚瓜,CAMEROON,喀麦隆,GXX,
2023-03-12 19:58:33,740 - mylog - INFO - KRIBI AIRPORT,克里比机场,KRIBI,克里比,CAMEROON,喀麦隆,KBI,
2023-03-12 19:58:33,849 - mylog - INFO - KAELE AIRPORT,卡埃尔机场,KAELE,卡埃尔,CAMEROON,喀麦隆,KLE,
2023-03-12 19:58:33,946 - mylog - INFO - KOUTABA AIRPORT,库塔巴机场,KOUTABA,库塔巴,CAMEROON,喀麦隆,KOB,
2023-03-12 19:58:34,080 - mylog - INFO - MAMFE AIRPORT,马姆菲机场,MAMFE,马姆菲,CAMEROON,喀麦隆,MMF,
2023-03-12 19:58:34,186 - mylog - INFO - SALAM AIRPORT,马鲁阿机场,MAROUA,马鲁阿,CAMEROON,喀麦隆,MVR,
2023-03-12 19:58:34,286 - mylog - INFO - NGAOUNDERE AIRPORT,恩冈代雷机场,NGAOUNDERE,恩冈代雷,CAMEROON,喀麦隆,NGE,
2023-03-12 19:58:34,421 - mylog - INFO - NKONGSAMBA AIRPORT,恩康桑巴机场,NKONGSAMBA,恩康桑巴,CAMEROON,喀麦隆,NKS,
2023-03-12 19:58:34,527 - mylog - INFO - NSIMALEN AIRPORT,,YAOUNDE,雅温得,CAMEROON,喀麦隆,NSI,
2023-03-12 19:58:34,640 - mylog - INFO - BATOURI AIRPORT,巴陶里机场,BATOURI,巴陶里,CAMEROON,喀麦隆,OUR,
